Sample_ID	WWTP_ID	Site_ID	Site_Name	Sampling_Date	Latitude	Longitude	City Name	Country/Region	Continent	Climate type	Annual average	Annual mean of daily maximum	Annual mean of daily minimum	Sampling month average	Sampling moment	Annual	Sampling month	GDP per capita (dollars)	City population	Year_Built	Designed capacity (m3/d)	Actual Inf rate (m3/d)	Volume of aeration tanks (m3)	HTR_plant	HTR_aeration_tank	SRT	A5_general_type	A5_detailed	Nitrificaiton	Denitrification	Aerator_type	BOD_Inf	BOD_inf/(1+recycle ratio)	BOD_Aeration tank inf	BOD_eff	COD_Inf	COD_inf/(1+recycle ratio)	COD_Aeration tank inf	COD_eff	F/M (kg BOD/kg MLSS-d)	NH4_Inf	NH4_Aeration tank inf	NH4_Eff	NH4_Inf	TN_Aeration tank inf	TN_Eff	TP_Inf	TP_Aeration tank inf	TP_eff	IndWaste_Contained in Inf?	IndWaste_Percentage	MLSS (mg/l)	DO (mg/l)	pH	Mixed liquid temperature (oC)	Conductivity (_S/cm)	NH4-N (mg/l)	NO3-N (mg/l)	SVI (ml/g)
ATLA1C	ATLA1	ATLA	Lower Austria	41956	48.04144444	16.10077778	Mayerling	Austria	Europe	Dfb	12	26	-8	NA	NA	680	51	48546	3784300	1994	1800	1300	NA	NA	NA	NA	plug flow	Conventional plug flow	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	0	NA	0.1	7.49	15	NA	NA	NA	NA
ATLA2A	ATLA2	ATLA	Lower Austria	41956	48.0336	16.8211	Bruck an der Leitha	Austria	Europe	Dfb	12	26	-8	NA	NA	628	50	48546	3784300	1997	31000	15500	NA	NA	NA	NA	plug flow	Conventional plug flow	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	0.33	NA	2.25	6.98	16.2	NA	NA	NA	NA
ATLA2B	ATLA2	ATLA	Lower Austria	41956	48.0336	16.8211	Bruck an der Leitha	Austria	Europe	Dfb	12	26	-8	NA	NA	628	50	48546	3784300	1997	31000	15500	NA	NA	NA	NA	plug flow	Conventional plug flow	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	0.33	NA	2.25	6.98	16.2	NA	NA	NA	NA
ATLA2C	ATLA2	ATLA	Lower Austria	41956	48.0336	16.8211	Bruck an der Leitha	Austria	Europe	Dfb	12	26	-8	NA	NA	628	50	48546	3784300	1997	31000	15500	NA	NA	NA	NA	plug flow	Conventional plug flow	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	0.33	NA	2.25	6.98	16.2	NA	NA	NA	NA
ATLA3A	ATLA3	ATLA	Lower Austria	41956	48.35752778	16.55786111	Pillichsdorf	Austria	Europe	Dfb	12	26	-8	NA	NA	616	48	48546	3784300	NA	8000	4000	11440	NA	NA	NA	SBR	SBR	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	6.87	18.1	NA	NA	NA	NA
ATLA3B	ATLA3	ATLA	Lower Austria	41956	48.35752778	16.55786111	Pillichsdorf	Austria	Europe	Dfb	12	26	-8	NA	NA	616	48	48546	3784300	NA	8000	4000	11440	NA	NA	NA	SBR	SBR	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	6.87	18.1	NA	NA	NA	NA
ATLA3C	ATLA3	ATLA	Lower Austria	41956	48.35752778	16.55786111	Pillichsdorf	Austria	Europe	Dfb	12	26	-8	NA	NA	616	48	48546	3784300	NA	8000	4000	11440	NA	NA	NA	SBR	SBR	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	6.87	18.1	NA	NA	NA	NA
ATLA4A	ATLA4	ATLA	Lower Austria	41957	48.29444444	16.34030556	Klosterneuburg	Austria	Europe	Dfb	12	26	-8	NA	NA	615	48	48546	3784300	2011	15700	9500	2350	NA	NA	5.7	NA	hybrid process (2 step)	Yes	Yes	NA	NA	NA	NA	NA	626	347.8	NA	28.3	NA	27.9	NA	0.62	96.9	NA	9.6	10.3	NA	0.84	No	0	NA	0.11	7.1	16.6	NA	NA	NA	NA
ATLA4B	ATLA4	ATLA	Lower Austria	41957	48.29444444	16.34030556	Klosterneuburg	Austria	Europe	Dfb	12	26	-8	NA	NA	615	48	48546	3784300	2011	15700	9500	2350	NA	NA	5.7	NA	hybrid process (2 step)	Yes	Yes	NA	NA	NA	NA	NA	626	347.8	NA	28.3	NA	27.9	NA	0.62	96.9	NA	9.6	10.3	NA	0.84	No	0	NA	0.11	7.1	16.6	NA	NA	NA	NA
ATLA4C	ATLA4	ATLA	Lower Austria	41957	48.29444444	16.34030556	Klosterneuburg	Austria	Europe	Dfb	12	26	-8	NA	NA	615	48	48546	3784300	2011	15700	9500	2350	NA	NA	5.7	NA	hybrid process (2 step)	Yes	Yes	NA	NA	NA	NA	NA	626	347.8	NA	28.3	NA	27.9	NA	0.62	96.9	NA	9.6	10.3	NA	0.84	No	0	NA	NA	7.1	16.6	NA	NA	NA	NA
DKAE1A	DKAE1	DKAB	Aalborg	41877	57.04521	10.04581	Aalborg	Denmark	Europe	Dfb	10	26	-4	NA	NA	652	65	42220	3008100	1980	20000	11850	21000	NA	NA	NA	complete mix	Complete mix	Yes	Yes	NA	280	NA	NA	2	660	NA	NA	24	0.075238095	39	NA	0.24	57	NA	3.5	8	NA	0.34	Yes	0.1	2100	NA	7.5	18	NA	NA	NA	NA
DKAE1B	DKAE1	DKAB	Aalborg	41877	57.04521	10.04581	Aalborg	Denmark	Europe	Dfb	10	26	-4	NA	NA	652	65	42220	3008100	1980	20000	11850	21000	NA	NA	NA	complete mix	Complete mix	Yes	Yes	NA	280	NA	NA	2	660	NA	NA	24	0.075238095	39	NA	0.24	57	NA	3.5	8	NA	0.34	Yes	0.1	2100	NA	7.5	18	NA	NA	NA	NA
DKAE1C	DKAE1	DKAB	Aalborg	41877	57.04521	10.04581	Aalborg	Denmark	Europe	Dfb	10	26	-4	NA	NA	652	65	42220	3008100	1980	20000	11850	21000	NA	NA	NA	complete mix	Complete mix	Yes	Yes	NA	280	NA	NA	2	660	NA	NA	24	0.075238095	39	NA	0.24	57	NA	3.5	8	NA	0.34	Yes	0.1	2100	NA	7.5	18	NA	NA	NA	NA
DKAW1A	DKAW1	DKAB	Aalborg	41877	57.04803	9.86542	Aalborg	Denmark	Europe	Dfb	10	26	-4	NA	NA	652	65	42220	3008100	1989	66000	37000	39480	NA	NA	NA	complete mix	Complete mix	Yes	Yes	NA	100	NA	NA	2.3	250	NA	NA	30	0.036045515	NA	NA	0.12	51	NA	4.7	6.8	NA	1.6	Yes	0.3	2600	NA	7.5	17.5	NA	NA	NA	NA
DKAW1B	DKAW1	DKAB	Aalborg	41877	57.04803	9.86542	Aalborg	Denmark	Europe	Dfb	10	26	-4	NA	NA	652	65	42220	3008100	1989	66000	37000	39480	NA	NA	NA	complete mix	Complete mix	Yes	Yes	NA	100	NA	NA	2.3	250	NA	NA	30	0.036045515	NA	NA	0.12	51	NA	4.7	6.8	NA	1.6	Yes	0.3	2600	NA	7.5	17.5	NA	NA	NA	NA
DKAW1C	DKAW1	DKAB	Aalborg	41877	57.04803	9.86542	Aalborg	Denmark	Europe	Dfb	10	26	-4	NA	NA	652	65	42220	3008100	1989	66000	37000	39480	NA	NA	NA	complete mix	Complete mix	Yes	Yes	NA	100	NA	NA	2.3	250	NA	NA	30	0.036045515	NA	NA	0.12	51	NA	4.7	6.8	NA	1.6	Yes	0.3	2600	NA	7.5	17.5	NA	NA	NA	NA
DEKS1A	DEKS1	DEKS	DEKS	41849	51.326566	NA	DEKS	Germany	Europe	Cfb	10	24	-4	19	NA	676	70	45287	1316700	2004	NA	100000	56000	NA	NA	10	complete mix	Complete mix	Yes	Yes	NA	200	50	NA	2	600	150	NA	25	0.102040816	42.5	NA	1	65	NA	12	8	NA	1	Yes	0.3	3500	2	6.9	17.5	NA	NA	NA	NA
DEKS1B	DEKS1	DEKS	DEKS	41849	51.326566	NA	DEKS	Germany	Europe	Cfb	10	24	-4	19	NA	676	70	45287	1316700	2004	NA	100000	56000	NA	NA	10	complete mix	Complete mix	Yes	Yes	NA	200	50	NA	2	600	150	NA	25	0.102040816	42.5	NA	1	65	NA	12	8	NA	1	Yes	0.3	3500	2	6.9	17.5	NA	NA	NA	NA
DEKS1C	DEKS1	DEKS	DEKS	41849	51.326566	NA	DEKS	Germany	Europe	Cfb	10	24	-4	19	NA	676	70	45287	1316700	2004	NA	100000	56000	NA	NA	10	complete mix	Complete mix	Yes	Yes	NA	200	50	NA	2	600	150	NA	25	0.102040816	42.5	NA	1	65	NA	12	8	NA	1	Yes	0.3	3500	2	6.9	17.5	NA	NA	NA	NA
DEHE1A	DEHE1	DESW	DESW	41851	49.102551	NA	DEHE	Germany	Europe	Cfb	12	26	-7	18	19	698	68	44476	3081900	1977	NA	19239	8880	NA	NA	10	complete mix	Complete mix	Yes	Yes	NA	265	NA	NA	5	479	NA	NA	25	0.149126448	33.5	NA	0.2	38.5	NA	13.3	4.9	NA	0.6	Yes	0.1	3850	0.7	6.75	19.5	NA	NA	NA	NA
DEHE1B	DEHE1	DESW	DESW	41851	49.102551	NA	DEHE	Germany	Europe	Cfb	12	26	-7	18	19	698	68	44476	3081900	1977	NA	19239	8880	NA	NA	10	complete mix	Complete mix	Yes	Yes	NA	265	NA	NA	5	479	NA	NA	25	0.149126448	33.5	NA	0.2	38.5	NA	13.3	4.9	NA	0.6	Yes	0.1	3850	0.9	6.75	19.5	NA	NA	NA	NA
DEHE1C	DEHE1	DESW	DESW	41851	49.102551	NA	DEHE	Germany	Europe	Cfb	12	26	-7	18	19	698	68	44476	3081900	1977	NA	19239	8880	NA	NA	10	complete mix	Complete mix	Yes	Yes	NA	265	NA	NA	5	479	NA	NA	25	0.149126448	33.5	NA	0.2	38.5	NA	13.3	4.9	NA	0.6	Yes	0.1	3850	0.7	6.75	19.5	NA	NA	NA	NA
DENE1A	DENE1	DESW	DESW	NA	49.044676	NA	DENE	Germany	Europe	Cfb	12	26	-7	18	NA	728	69	44476	3081900	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DENE1B	DENE1	DESW	DESW	NA	49.044676	NA	DENE	Germany	Europe	Cfb	12	26	-7	18	NA	728	69	44476	3081900	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DENE1C	DENE1	DESW	DESW	NA	49.044676	NA	DENE	Germany	Europe	Cfb	12	26	-7	18	NA	728	69	44476	3081900	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DERA1A	DERA1	DESW	DESW	41849	48.883295	NA	DERA	Germany	Europe	Cfb	12	26	-7	18	NA	710	68	44476	3081900	1970	NA	32010	17250	31.2	5	22	complete mix	Complete mix	Yes	Yes	NA	150	NA	NA	2	380	NA	NA	15	0.086983696	NA	NA	0.01	27.4	NA	2	3.92	NA	0.16	NA	NA	3200	2	7.4	20.7	NA	NA	NA	NA
DERA1B	DERA1	DESW	DESW	41849	48.883295	NA	DERA	Germany	Europe	Cfb	12	26	-7	18	NA	710	68	44476	3081900	1970	NA	32010	17250	31.2	5	22	complete mix	Complete mix	Yes	Yes	NA	150	NA	NA	2	380	NA	NA	15	0.086983696	NA	NA	0.01	27.4	NA	2	3.92	NA	0.16	NA	NA	3200	2	7.4	20.7	NA	NA	NA	NA
DERA1C	DERA1	DESW	DESW	41849	48.883295	NA	DERA	Germany	Europe	Cfb	12	26	-7	18	NA	710	68	44476	3081900	1970	NA	32010	17250	31.2	5	22	complete mix	Complete mix	Yes	Yes	NA	150	NA	NA	2	380	NA	NA	15	0.086983696	NA	NA	0.01	27.4	NA	2	3.92	NA	0.16	NA	NA	3200	2	7.4	20.7	NA	NA	NA	NA
ITMC3A	ITMC3	ITMC	Bologna	41960	44.73902	10.659855	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	838	98	43978	826100	1974	74400	49554	9800	14	5	14	complete mix	Complete mix	Yes	Yes	NA	63	NA	NA	4	174	NA	NA	36	0.086097683	19.9	NA	0.8	29.8	NA	9.4	3.1	NA	0.94	Yes	0.05	3700	4.6	NA	16.6	NA	NA	NA	NA
ITMC3B	ITMC3	ITMC	Bologna	41960	44.73902	10.659855	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	838	98	43978	826100	1974	74400	49554	9800	14	5	14	complete mix	Complete mix	Yes	Yes	NA	63	NA	NA	4	174	NA	NA	36	0.086097683	19.9	NA	0.8	29.8	NA	9.4	3.1	NA	0.94	Yes	0.05	3700	4.6	NA	16.6	NA	NA	NA	NA
ITMC3C	ITMC3	ITMC	Bologna	41960	44.73902	10.659855	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	838	98	43978	826100	1974	74400	49554	9800	14	5	14	complete mix	Complete mix	Yes	Yes	NA	63	NA	NA	4	174	NA	NA	36	0.086097683	19.9	NA	0.8	29.8	NA	9.4	3.1	NA	0.94	Yes	0.05	3700	4.6	NA	16.6	NA	NA	NA	NA
ITRB1A	ITRB1	ITMC	Bologna	41960	44.657932	10.772468	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	826	97	43978	826100	1976	17400	12877	7400	27	14	25	extended aeration	Extended aeration	Yes	Yes	NA	110	NA	NA	2	321	NA	NA	24	0.029002252	29.5	NA	0.2	41.8	NA	9.8	3.4	NA	0.8	Yes	0.05	6600	3.3	NA	18.8	NA	NA	NA	NA
ITRB1B	ITRB1	ITMC	Bologna	41960	44.657932	10.772468	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	826	97	43978	826100	1976	17400	12877	7400	27	14	25	extended aeration	Extended aeration	Yes	Yes	NA	110	NA	NA	2	321	NA	NA	24	0.029002252	29.5	NA	0.2	41.8	NA	9.8	3.4	NA	0.8	Yes	0.05	6600	3.3	NA	18.8	NA	NA	NA	NA
ITRB1C	ITRB1	ITMC	Bologna	41960	44.657932	10.772468	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	826	97	43978	826100	1976	17400	12877	7400	27	14	25	extended aeration	Extended aeration	Yes	Yes	NA	110	NA	NA	2	321	NA	NA	24	0.029002252	29.5	NA	0.2	41.8	NA	9.8	3.4	NA	0.8	Yes	0.05	6600	3.3	NA	18.8	NA	NA	NA	NA
ITRM1A	ITRM1	ITRM	Rome	41991	41.900909	12.4943	Rome	Italy	Europe	Csa	17	28	0	11	NA	798	114	NA	NA	1984	NA	354240	57000	NA	NA	20	extended aeration	Complete mix extended aeration	Yes	No	NA	120	NA	NA	40	220	NA	NA	160	0.229467206	19	NA	NA	NA	NA	NA	3.75	NA	NA	Yes	0.125	3250	NA	7.9	NA	NA	NA	NA	NA
ITLF2A	ITLF2	ITSE	Bologna2	41960	44.63477	10.570242	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	857	101	NA	NA	2000	4800	3050	1660	26	13	20	extended aeration	Complete mix extended aeration	Yes	Yes	NA	94	NA	NA	3	286	NA	NA	35	0.049345955	29.6	NA	0.6	40.4	NA	10.7	3.4	NA	1.5	Yes	0.05	3500	2.8	NA	16.4	NA	NA	NA	NA
ITLF2B	ITLF2	ITSE	Bologna2	41960	44.63477	10.570242	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	857	101	NA	NA	2000	4800	3050	1660	26	13	20	extended aeration	Complete mix extended aeration	Yes	Yes	NA	94	NA	NA	3	286	NA	NA	35	0.049345955	29.6	NA	0.6	40.4	NA	10.7	3.4	NA	1.5	Yes	0.05	3500	2.8	NA	16.4	NA	NA	NA	NA
ITLF2C	ITLF2	ITSE	Bologna2	41960	44.63477	10.570242	Bologna	Italy	Europe	Csa	14	27	-2	11	NA	857	101	NA	NA	2000	4800	3050	1660	26	13	20	extended aeration	Complete mix extended aeration	Yes	Yes	NA	94	NA	NA	3	286	NA	NA	35	0.049345955	29.6	NA	0.6	40.4	NA	10.7	3.4	NA	1.5	Yes	0.05	3500	2.8	NA	16.4	NA	NA	NA	NA
ITFS4A	ITFS4	ITVN	Venice-Padova	41967	45.428291	12.252177	Venice-Padova	Italy	Europe	Csa	15	27	-1	12	NA	844	91	35190	1628000	1994	NA	112000	11200	19	2.4	20	complete mix	Complete mix	Yes	Yes	NA	200	NA	NA	6	320	NA	NA	30	0.5	20	NA	0.2	28.6	NA	9	4.6	NA	0.9	Yes	0.08	4000	1.6	7.3	16	NA	NA	NA	NA
ITFS4B	ITFS4	ITVN	Venice-Padova	41967	45.428291	12.252177	Venice-Padova	Italy	Europe	Csa	15	27	-1	12	NA	844	91	35190	1628000	1994	NA	112000	11200	19	2.4	20	complete mix	Complete mix	Yes	Yes	NA	200	NA	NA	6	320	NA	NA	30	0.5	20	NA	0.2	28.6	NA	9	4.6	NA	0.9	Yes	0.08	4000	1.6	7.3	16	NA	NA	NA	NA
LUSF1A	LUSF1	LULU	Luxembourg-Trier	42072	49.611272	6.128933	Luxembourg-Trier	Luxembourg	Europe	Cfb	11	26	-6	6	6	831	66	52703	1185200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LUSF1B	LUSF1	LULU	Luxembourg-Trier	42072	49.611272	6.128933	Luxembourg-Trier	Luxembourg	Europe	Cfb	11	26	-6	6	6	831	66	52703	1185200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LUSF1C	LUSF1	LULU	Luxembourg-Trier	42072	49.611272	6.128933	Luxembourg-Trier	Luxembourg	Europe	Cfb	11	26	-6	6	6	831	66	52703	1185200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB1A	PTLB1	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB1B	PTLB1	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB1C	PTLB1	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB2A	PTLB2	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB2B	PTLB2	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB2C	PTLB2	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB3A	PTLB3	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB3B	PTLB3	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB3C	PTLB3	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB4A	PTLB4	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB4B	PTLB4	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB4C	PTLB4	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB5A	PTLB5	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB5B	PTLB5	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB5C	PTLB5	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB6A	PTLB6	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTLB6B	PTLB6	PTLB	Lisbon	NA	38.722559	-9.139026	Lisbon	Portugal	Europe	Csa	17	28	7	NA	NA	691	NA	32434	2968600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEGL1A	SEGL1	SESW	Gothenburg	42181	57.121704	12.253702	Varberg	Sweden	Europe	Dfb	8	23	-10	NA	NA	776	60	40331	992000	1960	28080	14887	7600	NA	NA	20	plug flow	Plug flow	Yes	Yes	NA	380	152	170	1.5	NA	NA	NA	NA	0.252322034	32	32	0.15	52	42	6.8	7.6	4.9	0.19	Yes	0.078	2950	2.8	NA	16	NA	NA	NA	NA
SEGL1B	SEGL1	SESW	Gothenburg	42181	57.121704	12.253702	Varberg	Sweden	Europe	Dfb	8	23	-10	NA	NA	776	60	40331	992000	1960	28080	14887	7600	NA	NA	20	plug flow	Plug flow	Yes	Yes	NA	380	152	170	1.5	NA	NA	NA	NA	0.252322034	32	32	0.15	52	42	6.8	7.6	4.9	0.19	Yes	0.078	2950	3.5	NA	16	NA	NA	NA	NA
SEGL1C	SEGL1	SESW	Gothenburg	42181	57.121704	12.253702	Varberg	Sweden	Europe	Dfb	8	23	-10	NA	NA	776	60	40331	992000	1960	28080	14887	7600	NA	NA	20	plug flow	Plug flow	Yes	Yes	NA	380	152	170	1.5	NA	NA	NA	NA	0.252322034	32	32	0.15	52	42	6.8	7.6	4.9	0.19	Yes	0.078	2950	2.9	NA	16	NA	NA	NA	NA
SEGL2A	SEGL1	SESW	Gothenburg	42181	57.121704	12.253702	Varberg	Sweden	Europe	Dfb	8	23	-10	NA	NA	776	60	40331	992000	1960	28080	14887	7600	NA	NA	20	plug flow	Plug flow	Yes	Yes	NA	380	152	170	1.5	NA	NA	NA	NA	0.24404918	32	32	0.15	52	42	6.8	7.6	4.9	0.19	Yes	0.078	3050	2.7	NA	16.3	NA	NA	NA	NA
